Entity,Code,Day,daily_vaccinations
Virgin Islands,,2021/2/24,612
Virgin Islands,,2021/2/25,590
Virgin Islands,,2021/2/26,548
Virgin Islands,,2021/2/27,470
Virgin Islands,,2021/2/28,464
Virgin Islands,,2021/3/1,469
Virgin Islands,,2021/3/2,406
Virgin Islands,,2021/3/3,386
Virgin Islands,,2021/3/4,548
Virgin Islands,,2021/3/5,526
Virgin Islands,,2021/3/6,557
Virgin Islands,,2021/3/7,523
Virgin Islands,,2021/3/8,512
Virgin Islands,,2021/3/9,574
Virgin Islands,,2021/3/10,638
Virgin Islands,,2021/3/11,535
Virgin Islands,,2021/3/12,548
Virgin Islands,,2021/3/13,596
Virgin Islands,,2021/3/14,597
Virgin Islands,,2021/3/15,601
Virgin Islands,,2021/3/16,623
Virgin Islands,,2021/3/17,660
Virgin Islands,,2021/3/18,681
Virgin Islands,,2021/3/19,706
Virgin Islands,,2021/3/20,698
Virgin Islands,,2021/3/21,709
Virgin Islands,,2021/3/22,704
Virgin Islands,,2021/3/23,732
Virgin Islands,,2021/3/24,748
Virgin Islands,,2021/3/25,800
Virgin Islands,,2021/3/26,789
Virgin Islands,,2021/3/27,814
Virgin Islands,,2021/3/28,864
Virgin Islands,,2021/3/29,867
Virgin Islands,,2021/3/30,897
Virgin Islands,,2021/3/31,930
Virgin Islands,,2021/4/1,939
Virgin Islands,,2021/4/2,951
Virgin Islands,,2021/4/3,865
Virgin Islands,,2021/4/4,801
Virgin Islands,,2021/4/5,795
Virgin Islands,,2021/4/6,780
Virgin Islands,,2021/4/7,774
Virgin Islands,,2021/4/8,840
Virgin Islands,,2021/4/9,858
Virgin Islands,,2021/4/10,916
Virgin Islands,,2021/4/11,944
Virgin Islands,,2021/4/12,961
Virgin Islands,,2021/4/13,965
Virgin Islands,,2021/4/14,939
Virgin Islands,,2021/4/15,850
Virgin Islands,,2021/4/16,817
Virgin Islands,,2021/4/17,841
Virgin Islands,,2021/4/18,837
Virgin Islands,,2021/4/19,825
Virgin Islands,,2021/4/20,782
Virgin Islands,,2021/4/21,724
Virgin Islands,,2021/4/22,632
Virgin Islands,,2021/4/23,573
Virgin Islands,,2021/4/24,474
Virgin Islands,,2021/4/25,470
Virgin Islands,,2021/4/26,468
Virgin Islands,,2021/4/27,428
Virgin Islands,,2021/4/28,414
Virgin Islands,,2021/4/29,436
Virgin Islands,,2021/4/30,463
Virgin Islands,,2021/5/1,488
Virgin Islands,,2021/5/2,486
Virgin Islands,,2021/5/3,487
Virgin Islands,,2021/5/4,494
Virgin Islands,,2021/5/5,389
Virgin Islands,,2021/5/6,440
Virgin Islands,,2021/5/7,395
Virgin Islands,,2021/5/8,377
Virgin Islands,,2021/5/9,368
Virgin Islands,,2021/5/10,367
Virgin Islands,,2021/5/11,325
Virgin Islands,,2021/5/12,386
Virgin Islands,,2021/5/13,289
Virgin Islands,,2021/5/14,282
Virgin Islands,,2021/5/15,289
Virgin Islands,,2021/5/16,291
Virgin Islands,,2021/5/17,291
Virgin Islands,,2021/5/18,286
Virgin Islands,,2021/5/19,275
Virgin Islands,,2021/5/20,287
Virgin Islands,,2021/5/21,292
Virgin Islands,,2021/5/22,280
Virgin Islands,,2021/5/23,272
Virgin Islands,,2021/5/24,270
Virgin Islands,,2021/5/25,267
Virgin Islands,,2021/5/26,255
Virginia,,2021/1/13,27229
Virginia,,2021/1/14,13614
Virginia,,2021/1/15,17876
Virginia,,2021/1/16,18573
Virginia,,2021/1/17,18991
Virginia,,2021/1/18,19270
Virginia,,2021/1/19,19470
Virginia,,2021/1/20,17933
Virginia,,2021/1/21,20608
Virginia,,2021/1/22,22459
Virginia,,2021/1/23,23485
Virginia,,2021/1/24,23729
Virginia,,2021/1/25,25249
Virginia,,2021/1/26,38276
Virginia,,2021/1/27,40808
Virginia,,2021/1/28,43758
Virginia,,2021/1/29,46189
Virginia,,2021/1/30,50946
Virginia,,2021/1/31,54508
Virginia,,2021/2/1,55407
Virginia,,2021/2/2,43769
Virginia,,2021/2/3,41989
Virginia,,2021/2/4,40095
Virginia,,2021/2/5,38440
Virginia,,2021/2/6,38094
Virginia,,2021/2/7,38593
Virginia,,2021/2/8,37831
Virginia,,2021/2/9,37197
Virginia,,2021/2/10,37771
Virginia,,2021/2/11,39162
Virginia,,2021/2/12,40141
Virginia,,2021/2/13,39675
Virginia,,2021/2/14,35980
Virginia,,2021/2/15,36818
Virginia,,2021/2/16,38559
Virginia,,2021/2/17,38966
Virginia,,2021/2/18,40084
Virginia,,2021/2/19,52950
Virginia,,2021/2/20,48702
Virginia,,2021/2/21,50009
Virginia,,2021/2/22,48869
Virginia,,2021/2/23,47775
Virginia,,2021/2/24,49057
Virginia,,2021/2/25,49284
Virginia,,2021/2/26,39615
Virginia,,2021/2/27,47360
Virginia,,2021/2/28,54414
Virginia,,2021/3/1,57354
Virginia,,2021/3/2,57929
Virginia,,2021/3/3,59592
Virginia,,2021/3/4,62240
Virginia,,2021/3/5,59952
Virginia,,2021/3/6,55707
Virginia,,2021/3/7,51391
Virginia,,2021/3/8,49929
Virginia,,2021/3/9,54612
Virginia,,2021/3/10,56591
Virginia,,2021/3/11,57278
Virginia,,2021/3/12,58784
Virginia,,2021/3/13,62152
Virginia,,2021/3/14,63765
Virginia,,2021/3/15,66502
Virginia,,2021/3/16,61944
Virginia,,2021/3/17,58693
Virginia,,2021/3/18,58069
Virginia,,2021/3/19,58771
Virginia,,2021/3/20,59415
Virginia,,2021/3/21,59552
Virginia,,2021/3/22,58341
Virginia,,2021/3/23,57494
Virginia,,2021/3/24,63163
Virginia,,2021/3/25,62509
Virginia,,2021/3/26,64262
Virginia,,2021/3/27,60673
Virginia,,2021/3/28,67028
Virginia,,2021/3/29,72383
Virginia,,2021/3/30,84012
Virginia,,2021/3/31,83888
Virginia,,2021/4/1,87342
Virginia,,2021/4/2,91083
Virginia,,2021/4/3,100970
Virginia,,2021/4/4,101058
Virginia,,2021/4/5,95899
Virginia,,2021/4/6,87650
Virginia,,2021/4/7,87049
Virginia,,2021/4/8,86215
Virginia,,2021/4/9,85211
Virginia,,2021/4/10,83590
Virginia,,2021/4/11,83703
Virginia,,2021/4/12,83810
Virginia,,2021/4/13,84656
Virginia,,2021/4/14,85999
Virginia,,2021/4/15,85845
Virginia,,2021/4/16,90436
Virginia,,2021/4/17,90434
Virginia,,2021/4/18,85988
Virginia,,2021/4/19,87911
Virginia,,2021/4/20,89000
Virginia,,2021/4/21,86407
Virginia,,2021/4/22,88988
Virginia,,2021/4/23,85810
Virginia,,2021/4/24,86223
Virginia,,2021/4/25,85460
Virginia,,2021/4/26,86267
Virginia,,2021/4/27,85038
Virginia,,2021/4/28,83505
Virginia,,2021/4/29,81784
Virginia,,2021/4/30,80111
Virginia,,2021/5/1,79191
Virginia,,2021/5/2,79264
Virginia,,2021/5/3,71930
Virginia,,2021/5/4,69502
Virginia,,2021/5/5,69901
Virginia,,2021/5/6,71861
Virginia,,2021/5/7,68969
Virginia,,2021/5/8,62089
Virginia,,2021/5/9,58077
Virginia,,2021/5/10,65202
Virginia,,2021/5/11,65586
Virginia,,2021/5/12,64138
Virginia,,2021/5/13,58230
Virginia,,2021/5/14,55377
Virginia,,2021/5/15,56581
Virginia,,2021/5/16,55491
Virginia,,2021/5/17,52219
Virginia,,2021/5/18,50076
Virginia,,2021/5/19,53950
Virginia,,2021/5/20,54647
Virginia,,2021/5/21,58237
Virginia,,2021/5/22,57983
Virginia,,2021/5/23,59473
Virginia,,2021/5/24,57273
Virginia,,2021/5/25,57834
Virginia,,2021/5/26,53522
Washington,,2021/1/13,12671
Washington,,2021/1/14,14836
Washington,,2021/1/15,15680
Washington,,2021/1/16,16672
Washington,,2021/1/17,17267
Washington,,2021/1/18,17664
Washington,,2021/1/19,17948
Washington,,2021/1/20,19790
Washington,,2021/1/21,21169
Washington,,2021/1/22,22933
Washington,,2021/1/23,24963
Washington,,2021/1/24,23926
Washington,,2021/1/25,26748
Washington,,2021/1/26,26630
Washington,,2021/1/27,26811
Washington,,2021/1/28,28245
Washington,,2021/1/29,29134
Washington,,2021/1/30,29565
Washington,,2021/1/31,33566
Washington,,2021/2/1,33117
Washington,,2021/2/2,33451
Washington,,2021/2/3,33073
Washington,,2021/2/4,32318
Washington,,2021/2/5,31553
Washington,,2021/2/6,31975
Washington,,2021/2/7,31539
Washington,,2021/2/8,31046
Washington,,2021/2/9,29919
Washington,,2021/2/10,34713
Washington,,2021/2/11,34669
Washington,,2021/2/12,36081
Washington,,2021/2/13,36287
Washington,,2021/2/14,37336
Washington,,2021/2/15,35136
Washington,,2021/2/16,35726
Washington,,2021/2/17,30996
Washington,,2021/2/18,30817
Washington,,2021/2/19,40241
Washington,,2021/2/20,40779
Washington,,2021/2/21,39719
Washington,,2021/2/22,42211
Washington,,2021/2/23,41755
Washington,,2021/2/24,41214
Washington,,2021/2/25,43809
Washington,,2021/2/26,35285
Washington,,2021/2/27,37087
Washington,,2021/2/28,40672
Washington,,2021/3/1,45811
Washington,,2021/3/2,49655
Washington,,2021/3/3,53397
Washington,,2021/3/4,54350
Washington,,2021/3/5,55977
Washington,,2021/3/6,57804
Washington,,2021/3/7,59244
Washington,,2021/3/8,59036
Washington,,2021/3/9,59146
Washington,,2021/3/10,59317
Washington,,2021/3/11,62656
Washington,,2021/3/12,62964
Washington,,2021/3/13,61473
Washington,,2021/3/14,59802
Washington,,2021/3/15,58966
Washington,,2021/3/16,58644
Washington,,2021/3/17,57488
Washington,,2021/3/18,54519
Washington,,2021/3/19,54524
Washington,,2021/3/20,55386
Washington,,2021/3/21,58576
Washington,,2021/3/22,59936
Washington,,2021/3/23,57613
Washington,,2021/3/24,57497
Washington,,2021/3/25,58221
Washington,,2021/3/26,61142
Washington,,2021/3/27,63057
Washington,,2021/3/28,63858
Washington,,2021/3/29,65149
Washington,,2021/3/30,66890
Washington,,2021/3/31,68346
Washington,,2021/4/1,69891
Washington,,2021/4/2,70565
Washington,,2021/4/3,71929
Washington,,2021/4/4,72707
Washington,,2021/4/5,73347
Washington,,2021/4/6,72042
Washington,,2021/4/7,72823
Washington,,2021/4/8,72860
Washington,,2021/4/9,73022
Washington,,2021/4/10,72796
Washington,,2021/4/11,72446
Washington,,2021/4/12,73128
Washington,,2021/4/13,76666
Washington,,2021/4/14,77843
Washington,,2021/4/15,77578
Washington,,2021/4/16,75733
Washington,,2021/4/17,75802
Washington,,2021/4/18,75686
Washington,,2021/4/19,74747
Washington,,2021/4/20,72820
Washington,,2021/4/21,72641
Washington,,2021/4/22,73032
Washington,,2021/4/23,75677
Washington,,2021/4/24,74651
Washington,,2021/4/25,74379
Washington,,2021/4/26,74836
Washington,,2021/4/27,75085
Washington,,2021/4/28,74034
Washington,,2021/4/29,74713
Washington,,2021/4/30,73135
Washington,,2021/5/1,72914
Washington,,2021/5/2,71088
Washington,,2021/5/3,66756
Washington,,2021/5/4,63251
Washington,,2021/5/5,61576
Washington,,2021/5/6,59266
Washington,,2021/5/7,56477
Washington,,2021/5/8,55180
Washington,,2021/5/9,54773
Washington,,2021/5/10,59191
Washington,,2021/5/11,63884
Washington,,2021/5/12,63706
Washington,,2021/5/13,63130
Washington,,2021/5/14,62882
Washington,,2021/5/15,62496
Washington,,2021/5/16,63750
Washington,,2021/5/17,59438
Washington,,2021/5/18,58117
Washington,,2021/5/19,59488
Washington,,2021/5/20,60773
Washington,,2021/5/21,61881
Washington,,2021/5/22,65455
Washington,,2021/5/23,64040
Washington,,2021/5/24,65011
Washington,,2021/5/25,63347
Washington,,2021/5/26,61953
West Virginia,,2021/1/13,7379
West Virginia,,2021/1/14,7665
West Virginia,,2021/1/15,10292
West Virginia,,2021/1/16,8872
West Virginia,,2021/1/17,8020
West Virginia,,2021/1/18,7452
West Virginia,,2021/1/19,7047
West Virginia,,2021/1/20,6845
West Virginia,,2021/1/21,6984
West Virginia,,2021/1/22,6651
West Virginia,,2021/1/23,8004
West Virginia,,2021/1/24,8493
West Virginia,,2021/1/25,7992
West Virginia,,2021/1/26,8262
West Virginia,,2021/1/27,8044
West Virginia,,2021/1/28,8151
West Virginia,,2021/1/29,8457
West Virginia,,2021/1/30,8794
West Virginia,,2021/1/31,8127
West Virginia,,2021/2/1,8048
West Virginia,,2021/2/2,7673
West Virginia,,2021/2/3,7591
West Virginia,,2021/2/4,7450
West Virginia,,2021/2/5,7408
West Virginia,,2021/2/6,8353
West Virginia,,2021/2/7,8896
West Virginia,,2021/2/8,9009
West Virginia,,2021/2/9,9030
West Virginia,,2021/2/10,9216
West Virginia,,2021/2/11,9147
West Virginia,,2021/2/12,8515
West Virginia,,2021/2/13,8749
West Virginia,,2021/2/14,9220
West Virginia,,2021/2/15,9532
West Virginia,,2021/2/16,9461
West Virginia,,2021/2/17,9062
West Virginia,,2021/2/18,8965
West Virginia,,2021/2/19,12741
West Virginia,,2021/2/20,11711
West Virginia,,2021/2/21,10990
West Virginia,,2021/2/22,10783
West Virginia,,2021/2/23,11000
West Virginia,,2021/2/24,11210
West Virginia,,2021/2/25,11715
West Virginia,,2021/2/26,8757
West Virginia,,2021/2/27,9710
West Virginia,,2021/2/28,9826
West Virginia,,2021/3/1,9780
West Virginia,,2021/3/2,9413
West Virginia,,2021/3/3,9568
West Virginia,,2021/3/4,9702
West Virginia,,2021/3/5,10366
West Virginia,,2021/3/6,9723
West Virginia,,2021/3/7,9878
West Virginia,,2021/3/8,9765
West Virginia,,2021/3/9,9973
West Virginia,,2021/3/10,9951
West Virginia,,2021/3/11,10386
West Virginia,,2021/3/12,11052
West Virginia,,2021/3/13,12176
West Virginia,,2021/3/14,11842
West Virginia,,2021/3/15,11953
West Virginia,,2021/3/16,11901
West Virginia,,2021/3/17,12035
West Virginia,,2021/3/18,11946
West Virginia,,2021/3/19,11514
West Virginia,,2021/3/20,11010
West Virginia,,2021/3/21,11326
West Virginia,,2021/3/22,11260
West Virginia,,2021/3/23,11387
West Virginia,,2021/3/24,11798
West Virginia,,2021/3/25,11969
West Virginia,,2021/3/26,12408
West Virginia,,2021/3/27,12887
West Virginia,,2021/3/28,13329
West Virginia,,2021/3/29,13257
West Virginia,,2021/3/30,13811
West Virginia,,2021/3/31,13788
West Virginia,,2021/4/1,14691
West Virginia,,2021/4/2,15123
West Virginia,,2021/4/3,13788
West Virginia,,2021/4/4,12827
West Virginia,,2021/4/5,12745
West Virginia,,2021/4/6,12284
West Virginia,,2021/4/7,12078
West Virginia,,2021/4/8,11088
West Virginia,,2021/4/9,10004
West Virginia,,2021/4/10,10465
West Virginia,,2021/4/11,11161
West Virginia,,2021/4/12,11244
West Virginia,,2021/4/13,11212
West Virginia,,2021/4/14,11111
West Virginia,,2021/4/15,10421
West Virginia,,2021/4/16,9691
West Virginia,,2021/4/17,8970
West Virginia,,2021/4/18,8501
West Virginia,,2021/4/19,8434
West Virginia,,2021/4/20,8539
West Virginia,,2021/4/21,8764
West Virginia,,2021/4/22,8781
West Virginia,,2021/4/23,8780
West Virginia,,2021/4/24,7979
West Virginia,,2021/4/25,7822
West Virginia,,2021/4/26,7833
West Virginia,,2021/4/27,7524
West Virginia,,2021/4/28,7182
West Virginia,,2021/4/29,7413
West Virginia,,2021/4/30,6993
West Virginia,,2021/5/1,6790
West Virginia,,2021/5/2,6657
West Virginia,,2021/5/3,6643
West Virginia,,2021/5/4,6542
West Virginia,,2021/5/5,5806
West Virginia,,2021/5/6,5263
West Virginia,,2021/5/7,4341
West Virginia,,2021/5/8,4271
West Virginia,,2021/5/9,4329
West Virginia,,2021/5/10,4807
West Virginia,,2021/5/11,5173
West Virginia,,2021/5/12,5773
West Virginia,,2021/5/13,5380
West Virginia,,2021/5/14,5409
West Virginia,,2021/5/15,5123
West Virginia,,2021/5/16,5161
West Virginia,,2021/5/17,4818
West Virginia,,2021/5/18,4497
West Virginia,,2021/5/19,4580
West Virginia,,2021/5/20,4869
West Virginia,,2021/5/21,4947
West Virginia,,2021/5/22,5133
West Virginia,,2021/5/23,5117
West Virginia,,2021/5/24,5230
West Virginia,,2021/5/25,5308
West Virginia,,2021/5/26,5230
Wisconsin,,2021/1/13,0
Wisconsin,,2021/1/14,6351
Wisconsin,,2021/1/15,10850
Wisconsin,,2021/1/16,10868
Wisconsin,,2021/1/17,10880
Wisconsin,,2021/1/18,10887
Wisconsin,,2021/1/19,10892
Wisconsin,,2021/1/20,12177
Wisconsin,,2021/1/21,12686
Wisconsin,,2021/1/22,13003
Wisconsin,,2021/1/23,14986
Wisconsin,,2021/1/24,16663
Wisconsin,,2021/1/25,16186
Wisconsin,,2021/1/26,14943
Wisconsin,,2021/1/27,16147
Wisconsin,,2021/1/28,17594
Wisconsin,,2021/1/29,20864
Wisconsin,,2021/1/30,23517
Wisconsin,,2021/1/31,26110
Wisconsin,,2021/2/1,28216
Wisconsin,,2021/2/2,29134
Wisconsin,,2021/2/3,30379
Wisconsin,,2021/2/4,26714
Wisconsin,,2021/2/5,26898
Wisconsin,,2021/2/6,26856
Wisconsin,,2021/2/7,35924
Wisconsin,,2021/2/8,35695
Wisconsin,,2021/2/9,35326
Wisconsin,,2021/2/10,35504
Wisconsin,,2021/2/11,39623
Wisconsin,,2021/2/12,38475
Wisconsin,,2021/2/13,39698
Wisconsin,,2021/2/14,30412
Wisconsin,,2021/2/15,30043
Wisconsin,,2021/2/16,31768
Wisconsin,,2021/2/17,30827
Wisconsin,,2021/2/18,30553
Wisconsin,,2021/2/19,38988
Wisconsin,,2021/2/20,38929
Wisconsin,,2021/2/21,39315
Wisconsin,,2021/2/22,39824
Wisconsin,,2021/2/23,38279
Wisconsin,,2021/2/24,38605
Wisconsin,,2021/2/25,39149
Wisconsin,,2021/2/26,31793
Wisconsin,,2021/2/27,33258
Wisconsin,,2021/2/28,34279
Wisconsin,,2021/3/1,35514
Wisconsin,,2021/3/2,37365
Wisconsin,,2021/3/3,38650
Wisconsin,,2021/3/4,40300
Wisconsin,,2021/3/5,42401
Wisconsin,,2021/3/6,42845
Wisconsin,,2021/3/7,42786
Wisconsin,,2021/3/8,43428
Wisconsin,,2021/3/9,41608
Wisconsin,,2021/3/10,40936
Wisconsin,,2021/3/11,40802
Wisconsin,,2021/3/12,41145
Wisconsin,,2021/3/13,50069
Wisconsin,,2021/3/14,43257
Wisconsin,,2021/3/15,43283
Wisconsin,,2021/3/16,45496
Wisconsin,,2021/3/17,45875
Wisconsin,,2021/3/18,46890
Wisconsin,,2021/3/19,46626
Wisconsin,,2021/3/20,38826
Wisconsin,,2021/3/21,50006
Wisconsin,,2021/3/22,50598
Wisconsin,,2021/3/23,49912
Wisconsin,,2021/3/24,50782
Wisconsin,,2021/3/25,52371
Wisconsin,,2021/3/26,54803
Wisconsin,,2021/3/27,56161
Wisconsin,,2021/3/28,55149
Wisconsin,,2021/3/29,55981
Wisconsin,,2021/3/30,55789
Wisconsin,,2021/3/31,55569
Wisconsin,,2021/4/1,56081
Wisconsin,,2021/4/2,56376
Wisconsin,,2021/4/3,57632
Wisconsin,,2021/4/4,57031
Wisconsin,,2021/4/5,56640
Wisconsin,,2021/4/6,55461
Wisconsin,,2021/4/7,55574
Wisconsin,,2021/4/8,56942
Wisconsin,,2021/4/9,58818
Wisconsin,,2021/4/10,59699
Wisconsin,,2021/4/11,63473
Wisconsin,,2021/4/12,65678
Wisconsin,,2021/4/13,66817
Wisconsin,,2021/4/14,66393
Wisconsin,,2021/4/15,62848
Wisconsin,,2021/4/16,61317
Wisconsin,,2021/4/17,60584
Wisconsin,,2021/4/18,58402
Wisconsin,,2021/4/19,59721
Wisconsin,,2021/4/20,59763
Wisconsin,,2021/4/21,59965
Wisconsin,,2021/4/22,61747
Wisconsin,,2021/4/23,62547
Wisconsin,,2021/4/24,58927
Wisconsin,,2021/4/25,56538
Wisconsin,,2021/4/26,51736
Wisconsin,,2021/4/27,51017
Wisconsin,,2021/4/28,50696
Wisconsin,,2021/4/29,48618
Wisconsin,,2021/4/30,45166
Wisconsin,,2021/5/1,43728
Wisconsin,,2021/5/2,40674
Wisconsin,,2021/5/3,38738
Wisconsin,,2021/5/4,37833
Wisconsin,,2021/5/5,36090
Wisconsin,,2021/5/6,35797
Wisconsin,,2021/5/7,32903
Wisconsin,,2021/5/8,31033
Wisconsin,,2021/5/9,31354
Wisconsin,,2021/5/10,33098
Wisconsin,,2021/5/11,34030
Wisconsin,,2021/5/12,33841
Wisconsin,,2021/5/13,31583
Wisconsin,,2021/5/14,30001
Wisconsin,,2021/5/15,29050
Wisconsin,,2021/5/16,28109
Wisconsin,,2021/5/17,26358
Wisconsin,,2021/5/18,25700
Wisconsin,,2021/5/19,25785
Wisconsin,,2021/5/20,25880
Wisconsin,,2021/5/21,26064
Wisconsin,,2021/5/22,26887
Wisconsin,,2021/5/23,26049
Wisconsin,,2021/5/24,26092
Wisconsin,,2021/5/25,26187
Wisconsin,,2021/5/26,25815
Wyoming,,2021/1/13,1327
Wyoming,,2021/1/14,1654
Wyoming,,2021/1/15,2093
Wyoming,,2021/1/16,1902
Wyoming,,2021/1/17,1787
Wyoming,,2021/1/18,1710
Wyoming,,2021/1/19,1656
Wyoming,,2021/1/20,1645
Wyoming,,2021/1/21,1362
Wyoming,,2021/1/22,1686
Wyoming,,2021/1/23,1927
Wyoming,,2021/1/24,2200
Wyoming,,2021/1/25,2061
Wyoming,,2021/1/26,1897
Wyoming,,2021/1/27,2017
Wyoming,,2021/1/28,2017
Wyoming,,2021/1/29,2088
Wyoming,,2021/1/30,1658
Wyoming,,2021/1/31,2317
Wyoming,,2021/2/1,2509
Wyoming,,2021/2/2,2526
Wyoming,,2021/2/3,2479
Wyoming,,2021/2/4,2479
Wyoming,,2021/2/5,2607
Wyoming,,2021/2/6,3242
Wyoming,,2021/2/7,2119
Wyoming,,2021/2/8,2534
Wyoming,,2021/2/9,2491
Wyoming,,2021/2/10,2677
Wyoming,,2021/2/11,2677
Wyoming,,2021/2/12,3103
Wyoming,,2021/2/13,2469
Wyoming,,2021/2/14,3892
Wyoming,,2021/2/15,3312
Wyoming,,2021/2/16,3390
Wyoming,,2021/2/17,2953
Wyoming,,2021/2/18,3702
Wyoming,,2021/2/19,5025
Wyoming,,2021/2/20,5703
Wyoming,,2021/2/21,4339
Wyoming,,2021/2/22,5142
Wyoming,,2021/2/23,5140
Wyoming,,2021/2/24,5169
Wyoming,,2021/2/25,5160
Wyoming,,2021/2/26,3038
Wyoming,,2021/2/27,3218
Wyoming,,2021/2/28,3847
Wyoming,,2021/3/1,3015
Wyoming,,2021/3/2,2945
Wyoming,,2021/3/3,3793
Wyoming,,2021/3/4,3093
Wyoming,,2021/3/5,3019
Wyoming,,2021/3/6,3702
Wyoming,,2021/3/7,3091
Wyoming,,2021/3/8,4120
Wyoming,,2021/3/9,4148
Wyoming,,2021/3/10,3895
Wyoming,,2021/3/11,3911
Wyoming,,2021/3/12,4646
Wyoming,,2021/3/13,4085
Wyoming,,2021/3/14,4839
Wyoming,,2021/3/15,3846
Wyoming,,2021/3/16,4022
Wyoming,,2021/3/17,3405
Wyoming,,2021/3/18,3354
Wyoming,,2021/3/19,3072
Wyoming,,2021/3/20,2129
Wyoming,,2021/3/21,1347
Wyoming,,2021/3/22,1279
Wyoming,,2021/3/23,3029
Wyoming,,2021/3/24,3058
Wyoming,,2021/3/25,4124
Wyoming,,2021/3/26,3229
Wyoming,,2021/3/27,3230
Wyoming,,2021/3/28,3243
Wyoming,,2021/3/29,5785
Wyoming,,2021/3/30,3827
Wyoming,,2021/3/31,3855
Wyoming,,2021/4/1,3901
Wyoming,,2021/4/2,3895
Wyoming,,2021/4/3,3894
Wyoming,,2021/4/4,6092
Wyoming,,2021/4/5,3574
Wyoming,,2021/4/6,3758
Wyoming,,2021/4/7,3740
Wyoming,,2021/4/8,2655
Wyoming,,2021/4/9,2633
Wyoming,,2021/4/10,2640
Wyoming,,2021/4/11,3431
Wyoming,,2021/4/12,3400
Wyoming,,2021/4/13,3700
Wyoming,,2021/4/14,4075
Wyoming,,2021/4/15,4058
Wyoming,,2021/4/16,4910
Wyoming,,2021/4/17,4893
Wyoming,,2021/4/18,1857
Wyoming,,2021/4/19,1884
Wyoming,,2021/4/20,2657
